order_id,customer_id,order_date,order_value,is_first_order
821,579,2025-06-26,26.15,True
822,580,2025-06-14,30.36,True
823,581,2025-06-19,26.91,True
824,582,2025-06-13,32.92,True
825,583,2025-06-02,31.86,True
826,584,2025-06-12,32.14,True
827,585,2025-06-07,28.59,True
828,586,2025-06-28,37.14,True
829,587,2025-06-28,29.08,True
830,588,2025-06-15,28.08,True
831,589,2025-06-23,43.5,True
832,590,2025-06-15,31.02,True
833,591,2025-06-20,29.76,True
834,591,2025-09-14,37.33,False
835,592,2025-06-09,40.14,True
836,593,2025-06-14,29.57,True
837,594,2025-06-13,43.66,True
838,595,2025-06-06,38.25,True
839,596,2025-06-02,24.26,True
840,597,2025-06-23,22.13,True
841,598,2025-06-13,35.7,True
842,598,2025-08-06,33.88,False
843,599,2025-06-27,36.94,True
844,599,2025-08-31,42.34,False
845,600,2025-06-15,29.34,True
846,601,2025-06-28,39.51,True
847,601,2025-09-29,31.43,False
848,602,2025-06-19,29.28,True
849,603,2025-06-07,27.8,True
850,604,2025-06-10,34.86,True
851,605,2025-06-23,37.46,True
852,606,2025-06-09,31.52,True
853,607,2025-06-19,38.3,True
854,608,2025-06-05,29.54,True
855,609,2025-06-30,34.43,True
856,609,2025-09-22,44.54,False
857,609,2025-11-19,30.39,False
858,610,2025-06-08,29.74,True
859,611,2025-06-05,29.63,True
860,611,2025-08-22,43.07,False
861,612,2025-06-03,32.85,True
862,613,2025-06-26,33.28,True
863,613,2025-08-25,48.46,False
864,613,2025-10-18,37.25,False
865,614,2025-06-25,38.34,True
866,615,2025-06-23,23.37,True
867,616,2025-06-03,29.67,True
868,617,2025-06-04,29.39,True
869,618,2025-06-04,26.19,True
870,619,2025-06-12,36.85,True
871,620,2025-06-05,36.69,True
872,621,2025-07-22,28.78,True
873,622,2025-07-14,28.9,True
874,623,2025-07-18,37.32,True
875,623,2025-09-02,41.86,False
876,624,2025-07-11,23.19,True
877,625,2025-07-13,35.14,True
878,625,2025-09-06,27.01,False
879,626,2025-07-25,35.45,True
880,626,2025-10-04,30.11,False
881,626,2025-11-13,27.83,False
882,627,2025-07-16,32.43,True
883,628,2025-07-06,37.29,True
884,629,2025-07-05,37.12,True
885,630,2025-07-21,37.82,True
886,631,2025-07-26,34.14,True
887,632,2025-07-12,33.6,True
888,632,2025-08-22,32.71,False
889,633,2025-07-02,35.52,True
890,633,2025-08-18,38.8,False
891,634,2025-07-16,43.17,True
892,635,2025-07-18,32.43,True
893,636,2025-08-01,33.28,True
894,637,2025-07-16,31.69,True
895,638,2025-07-10,35.08,True
896,638,2025-09-27,33.31,False
897,639,2025-07-10,36.35,True
898,640,2025-07-18,37.49,True
899,640,2025-09-22,29.09,False
900,640,2025-11-04,30.88,False
901,641,2025-07-11,34.43,True
902,642,2025-07-07,25.25,True
903,643,2025-07-30,37.75,True
904,644,2025-07-18,36.83,True
905,644,2025-10-04,32.12,False
906,645,2025-07-01,30.31,True
907,646,2025-07-13,33.65,True
908,647,2025-07-12,33.98,True
909,647,2025-10-05,35.77,False
910,648,2025-07-28,37.41,True
911,649,2025-07-12,30.11,True
912,649,2025-10-09,41.77,False
913,650,2025-07-02,30.0,True
914,651,2025-07-13,29.21,True
915,651,2025-09-28,31.56,False
916,652,2025-07-28,37.37,True
917,652,2025-10-08,34.7,False
918,652,2025-12-25,33.03,False
919,653,2025-07-17,35.1,True
920,653,2025-09-15,33.35,False
921,653,2025-11-21,39.3,False
922,654,2025-07-12,36.88,True
923,655,2025-07-17,34.42,True
924,655,2025-09-25,33.34,False
925,656,2025-07-23,31.13,True
926,656,2025-09-25,42.52,False
927,657,2025-07-21,28.65,True
928,658,2025-07-27,23.97,True
929,659,2025-07-16,35.89,True
930,660,2025-07-15,34.93,True
931,661,2025-07-28,30.69,True
932,661,2025-10-24,24.69,False
933,662,2025-07-18,30.59,True
934,662,2025-09-03,38.93,False
935,662,2025-11-05,33.91,False
936,663,2025-07-05,35.91,True
937,664,2025-07-10,33.28,True
938,664,2025-09-07,30.5,False
939,665,2025-07-19,36.13,True
940,666,2025-07-29,18.48,True
941,667,2025-07-20,29.38,True
942,667,2025-09-02,36.99,False
943,667,2025-11-13,37.29,False
944,668,2025-07-02,25.59,True
945,669,2025-07-06,33.52,True
946,670,2025-07-09,24.32,True
947,671,2025-07-27,31.96,True
948,671,2025-09-13,34.32,False
949,672,2025-07-31,33.13,True
950,673,2025-07-28,28.66,True
951,673,2025-09-30,38.56,False
952,674,2025-07-05,24.25,True
953,674,2025-09-09,25.64,False
954,675,2025-07-11,34.92,True
955,676,2025-07-15,30.7,True
956,677,2025-07-19,33.99,True
957,678,2025-07-29,37.26,True
958,679,2025-07-16,35.55,True
959,680,2025-07-18,40.36,True
960,680,2025-10-03,35.76,False
961,681,2025-07-18,32.65,True
962,682,2025-07-10,32.33,True
963,683,2025-07-15,32.68,True
964,684,2025-07-12,31.42,True
965,685,2025-07-02,46.07,True
966,686,2025-07-21,34.63,True
967,687,2025-07-21,23.97,True
968,688,2025-07-16,32.54,True
969,689,2025-07-27,28.74,True
970,690,2025-07-18,41.63,True
971,690,2025-09-28,36.38,False
972,691,2025-08-13,31.36,True
973,692,2025-08-27,34.23,True
974,692,2025-10-30,36.08,False
975,692,2026-01-02,36.24,False
976,693,2025-08-08,27.4,True
977,693,2025-10-06,28.06,False
978,694,2025-08-21,39.81,True
979,695,2025-08-29,33.76,True
980,696,2025-08-12,36.69,True
981,696,2025-11-13,41.18,False
982,697,2025-08-15,33.76,True
983,698,2025-08-09,30.67,True
984,698,2025-09-29,42.29,False
985,699,2025-08-06,28.29,True
986,699,2025-10-07,42.2,False
987,700,2025-08-11,30.74,True
988,701,2025-08-23,34.91,True
989,701,2025-10-26,36.68,False
990,702,2025-08-02,38.91,True
991,703,2025-08-15,26.05,True
992,703,2025-10-10,41.11,False
993,704,2025-08-28,33.82,True
994,705,2025-08-23,28.96,True
995,705,2025-11-21,37.12,False
996,706,2025-08-30,35.23,True
997,707,2025-08-09,31.69,True
998,708,2025-08-06,26.88,True
999,708,2025-10-04,31.2,False
1000,709,2025-08-27,38.74,True
1001,710,2025-08-10,30.12,True
1002,711,2025-08-01,29.14,True
1003,712,2025-08-03,36.84,True
1004,712,2025-10-02,44.75,False
1005,713,2025-09-01,23.76,True
1006,713,2025-10-13,40.72,False
1007,714,2025-09-01,28.17,True
1008,714,2025-11-06,24.88,False
1009,715,2025-08-03,28.49,True
1010,715,2025-10-19,34.41,False
1011,716,2025-08-27,27.58,True
1012,717,2025-08-08,42.11,True
1013,718,2025-08-30,38.13,True
1014,719,2025-08-15,37.95,True
1015,720,2025-08-07,31.14,True
1016,721,2025-08-06,38.68,True
1017,722,2025-08-29,24.22,True
1018,723,2025-08-06,28.76,True
1019,724,2025-08-15,39.12,True
1020,724,2025-11-03,36.31,False
1021,725,2025-09-02,36.27,True
1022,726,2025-08-26,33.74,True
1023,727,2025-08-06,27.47,True
1024,727,2025-09-19,36.09,False
1025,727,2025-11-29,37.89,False
1026,728,2025-08-09,32.05,True
1027,729,2025-08-15,32.68,True
1028,729,2025-10-12,39.16,False
1029,729,2025-11-29,27.83,False
1030,730,2025-08-10,35.05,True
1031,731,2025-08-27,28.83,True
1032,732,2025-08-11,29.76,True
1033,733,2025-08-15,25.94,True
1034,734,2025-08-13,38.75,True
1035,734,2025-11-05,24.37,False
1036,735,2025-08-18,28.05,True
1037,736,2025-08-13,26.69,True
1038,737,2025-08-17,27.54,True
1039,738,2025-08-01,34.61,True
1040,738,2025-10-25,39.58,False
1041,739,2025-08-06,34.35,True
1042,740,2025-08-21,32.4,True
1043,741,2025-08-09,35.85,True
1044,741,2025-10-05,38.73,False
1045,742,2025-08-26,35.48,True
1046,743,2025-08-31,31.5,True
1047,744,2025-08-07,35.16,True
1048,745,2025-09-01,28.32,True
1049,746,2025-08-27,30.13,True
1050,747,2025-08-05,29.56,True
1051,748,2025-08-13,29.63,True
1052,749,2025-08-27,23.46,True
1053,750,2025-08-15,30.17,True
1054,751,2025-08-09,28.37,True
1055,752,2025-08-31,28.84,True
1056,753,2025-08-14,30.86,True
1057,754,2025-08-04,31.28,True
1058,755,2025-08-22,23.07,True
1059,755,2025-10-30,37.82,False
1060,756,2025-08-16,37.85,True
1061,757,2025-08-14,36.64,True
1062,758,2025-08-26,25.28,True
1063,758,2025-10-09,39.28,False
1064,759,2025-08-09,27.47,True
1065,760,2025-08-01,22.57,True
1066,761,2025-09-09,22.64,True
1067,761,2025-12-05,33.55,False
1068,762,2025-09-28,35.57,True
1069,763,2025-09-29,23.42,True
1070,764,2025-09-03,40.32,True
1071,764,2025-12-04,39.38,False
1072,765,2025-09-23,25.94,True
1073,765,2025-11-17,38.41,False
1074,766,2025-09-03,25.49,True
1075,766,2025-12-06,44.44,False
1076,767,2025-09-19,28.22,True
1077,767,2025-12-05,33.52,False
1078,768,2025-09-19,25.92,True
1079,768,2025-10-29,29.66,False
1080,768,2025-12-28,26.41,False
1081,769,2025-09-17,28.82,True
1082,770,2025-09-22,35.31,True
1083,771,2025-09-08,23.91,True
1084,772,2025-09-23,26.76,True
1085,773,2025-09-10,38.76,True
1086,774,2025-09-11,25.4,True
1087,775,2025-09-24,30.42,True
1088,776,2025-09-09,33.98,True
1089,777,2025-09-17,26.49,True
1090,778,2025-09-20,36.44,True
1091,778,2025-11-16,27.39,False
1092,779,2025-09-13,35.78,True
1093,780,2025-09-10,33.98,True
1094,781,2025-09-20,34.35,True
1095,782,2025-09-07,32.58,True
1096,783,2025-09-25,32.99,True
1097,784,2025-09-27,31.75,True
1098,785,2025-09-28,31.72,True
1099,785,2025-12-13,50.3,False
1100,786,2025-09-20,32.13,True
1101,787,2025-09-16,36.92,True
1102,788,2025-09-16,38.55,True
1103,789,2025-09-06,29.72,True
1104,789,2025-11-08,30.03,False
1105,790,2025-09-27,26.83,True
1106,790,2025-11-14,37.32,False
1107,791,2025-09-23,33.48,True
1108,791,2025-12-22,34.48,False
1109,792,2025-09-30,33.64,True
1110,792,2025-12-03,27.79,False
1111,793,2025-09-29,26.38,True
1112,794,2025-09-11,27.46,True
1113,795,2025-09-29,30.48,True
1114,796,2025-09-05,28.61,True
1115,796,2025-11-25,32.1,False
1116,797,2025-09-23,36.48,True
1117,798,2025-09-07,39.15,True
1118,799,2025-09-20,34.35,True
1119,800,2025-09-10,33.81,True
1120,800,2025-11-05,40.12,False
1121,801,2025-09-20,31.43,True
1122,802,2025-09-21,30.4,True
1123,803,2025-09-13,33.81,True
1124,804,2025-09-13,27.56,True
1125,805,2025-09-24,35.17,True
1126,806,2025-09-14,25.88,True
1127,806,2025-10-26,39.57,False
1128,807,2025-09-17,42.99,True
1129,808,2025-09-28,31.13,True
1130,809,2025-09-14,31.84,True
1131,810,2025-09-03,31.25,True
1132,811,2025-09-22,31.11,True
1133,811,2025-11-30,41.34,False
1134,811,2026-01-12,32.75,False
1135,812,2025-09-01,36.33,True
1136,813,2025-09-15,31.51,True
1137,814,2025-09-18,28.74,True
1138,814,2025-10-31,37.09,False
1139,814,2026-01-07,35.55,False
1140,815,2025-09-26,30.9,True
1141,815,2025-11-18,35.04,False
1142,816,2025-09-29,27.88,True
1143,817,2025-09-08,30.02,True
1144,818,2025-09-12,36.3,True
1145,819,2025-09-23,37.13,True
1146,819,2025-12-20,25.7,False
1147,820,2025-09-23,43.38,True
1148,820,2025-12-16,31.41,False
1149,821,2025-09-08,23.18,True
1150,822,2025-09-21,34.18,True
1151,823,2025-09-28,32.85,True
1152,823,2025-12-26,33.89,False
1153,824,2025-09-06,38.38,True
1154,825,2025-09-06,34.79,True
1155,825,2025-11-26,32.14,False
1156,826,2025-09-25,28.96,True
1157,827,2025-09-08,28.47,True
1158,828,2025-09-05,35.66,True
1159,829,2025-09-10,35.73,True
1160,829,2025-11-30,34.17,False
1161,830,2025-09-12,37.09,True
1162,830,2025-12-09,38.1,False
1163,831,2025-10-02,38.91,True
1164,832,2025-09-03,33.53,True
1165,832,2025-10-16,56.72,False
1166,833,2025-09-22,39.1,True
1167,834,2025-09-15,41.97,True
1168,835,2025-09-16,30.02,True
1169,835,2025-11-28,30.97,False
1170,836,2025-10-30,31.61,True
1171,837,2025-10-28,27.76,True
1172,838,2025-10-13,33.11,True
1173,839,2025-10-24,34.5,True
1174,840,2025-10-05,29.83,True
1175,841,2025-10-21,28.05,True
1176,842,2025-10-24,37.59,True
1177,842,2025-12-29,33.78,False
1178,843,2025-10-30,29.67,True
1179,844,2025-10-26,29.61,True
1180,844,2025-12-06,42.95,False
1181,845,2025-10-09,26.59,True
1182,845,2025-11-27,47.06,False
1183,846,2025-10-28,30.8,True
1184,847,2025-10-01,39.04,True
1185,848,2025-10-08,29.68,True
1186,848,2026-01-06,46.15,False
1187,849,2025-10-17,31.35,True
1188,850,2025-10-09,24.13,True
1189,851,2025-10-19,32.37,True
1190,851,2026-01-13,32.04,False
1191,852,2025-10-26,29.78,True
1192,853,2025-10-03,29.03,True
1193,854,2025-10-20,33.3,True
1194,855,2025-10-21,20.11,True
1195,855,2026-01-03,36.26,False
1196,856,2025-10-09,31.74,True
1197,856,2025-12-23,30.31,False
1198,857,2025-10-12,32.5,True
1199,857,2025-12-22,30.4,False
1200,858,2025-10-30,34.36,True
1201,859,2025-10-05,41.18,True
1202,860,2025-10-27,37.11,True
1203,861,2025-10-11,32.76,True
1204,861,2025-11-28,34.5,False
1205,862,2025-10-30,31.59,True
1206,863,2025-10-10,33.79,True
1207,864,2025-10-20,34.04,True
1208,865,2025-10-12,26.26,True
1209,865,2025-12-27,29.84,False
1210,866,2025-10-21,30.19,True
1211,867,2025-10-14,33.76,True
1212,867,2026-01-15,33.78,False
1213,868,2025-11-02,36.84,True
1214,869,2025-10-29,31.31,True
1215,870,2025-10-16,26.32,True
1216,870,2025-12-31,41.25,False
1217,871,2025-10-15,31.34,True
1218,872,2025-10-23,41.72,True
1219,872,2025-12-20,31.85,False
1220,873,2025-10-25,30.58,True
1221,874,2025-10-09,39.99,True
1222,874,2025-11-18,29.55,False
1223,875,2025-10-12,33.25,True
1224,875,2026-01-07,33.21,False
1225,876,2025-10-26,31.76,True
1226,877,2025-10-26,39.74,True
1227,878,2025-10-04,29.33,True
1228,879,2025-10-29,23.51,True
1229,879,2025-12-20,40.48,False
1230,880,2025-10-11,27.67,True
1231,880,2025-12-31,37.87,False
1232,881,2025-10-31,37.78,True
1233,882,2025-10-04,28.52,True
1234,883,2025-11-01,32.85,True
1235,884,2025-10-20,24.53,True
1236,885,2025-10-04,34.64,True
1237,886,2025-10-22,41.54,True
1238,886,2025-12-11,40.91,False
1239,887,2025-10-01,33.67,True
1240,888,2025-10-12,26.9,True
1241,888,2025-12-04,29.53,False
1242,889,2025-10-08,39.0,True
1243,889,2025-11-25,34.52,False
1244,890,2025-10-25,34.95,True
1245,891,2025-10-03,30.66,True
1246,892,2025-10-08,33.91,True
1247,893,2025-10-05,28.92,True
1248,894,2025-10-03,31.94,True
1249,894,2025-11-28,50.56,False
1250,895,2025-10-27,28.25,True
1251,896,2025-10-17,34.56,True
1252,897,2025-10-05,35.79,True
1253,898,2025-10-28,31.79,True
1254,899,2025-10-24,32.3,True
1255,900,2025-10-22,26.75,True
1256,900,2025-12-28,34.08,False
1257,901,2025-10-28,28.32,True
1258,902,2025-10-02,25.13,True
1259,903,2025-10-22,33.2,True
1260,904,2025-10-24,37.43,True
1261,904,2026-01-11,31.79,False
1262,905,2025-10-05,26.96,True
1263,906,2025-10-12,30.69,True
1264,906,2025-12-08,43.63,False
1265,907,2025-10-21,36.77,True
1266,908,2025-10-25,30.56,True
1267,908,2026-01-07,40.71,False
1268,909,2025-10-21,31.31,True
1269,910,2025-10-07,26.06,True
1270,910,2025-12-10,37.13,False
1271,911,2025-10-11,33.45,True
1272,912,2025-10-23,31.96,True
1273,913,2025-10-08,33.5,True
1274,914,2025-10-04,37.29,True
1275,914,2026-01-02,24.88,False
1276,915,2025-10-20,32.11,True
1277,915,2026-01-04,43.46,False
1278,916,2025-10-13,36.97,True
1279,916,2025-11-27,31.87,False
1280,917,2025-10-14,40.12,True
1281,918,2025-10-05,35.96,True
1282,918,2025-12-05,34.16,False
1283,919,2025-10-14,33.59,True
1284,919,2025-11-24,36.71,False
1285,920,2025-10-13,35.21,True
1286,921,2025-11-13,33.34,True
1287,922,2025-11-14,34.11,True
1288,923,2025-11-26,34.76,True
1289,924,2025-11-26,37.55,True
1290,925,2025-11-04,40.18,True
1291,926,2025-11-27,32.77,True
1292,926,2026-01-10,30.56,False
1293,927,2025-11-15,33.24,True
1294,928,2025-11-10,26.71,True
1295,928,2025-12-26,35.06,False
1296,929,2025-11-20,20.8,True
1297,930,2025-11-07,28.09,True
1298,931,2025-11-05,31.76,True
1299,931,2026-01-09,35.33,False
1300,932,2025-11-06,31.06,True
1301,933,2025-11-27,25.85,True
1302,934,2025-11-12,36.33,True
1303,935,2025-11-12,24.85,True
1304,936,2025-11-09,32.84,True
1305,937,2025-11-24,29.27,True
1306,938,2025-11-28,33.51,True
1307,939,2025-11-24,33.84,True
1308,940,2025-11-06,24.51,True
1309,941,2025-11-27,18.75,True
1310,942,2025-11-15,35.58,True
1311,943,2025-11-09,31.64,True
1312,944,2025-11-09,38.14,True
1313,945,2025-11-26,32.34,True
1314,946,2025-11-08,32.06,True
1315,947,2025-11-10,23.37,True
1316,947,2026-01-01,35.42,False
1317,948,2025-11-16,33.75,True
1318,949,2025-11-10,29.76,True
1319,950,2025-12-01,34.04,True
1320,951,2025-11-28,29.69,True
1321,952,2025-11-16,28.98,True
1322,953,2025-11-18,32.34,True
1323,954,2025-11-09,31.8,True
1324,955,2025-11-13,31.26,True
1325,956,2025-11-23,29.64,True
1326,957,2025-11-27,29.07,True
1327,958,2025-11-30,29.74,True
1328,959,2025-11-19,22.55,True
1329,960,2025-11-22,26.56,True
1330,960,2026-01-14,26.31,False
1331,961,2025-11-16,26.91,True
1332,962,2025-11-07,32.94,True
1333,963,2025-11-18,26.3,True
1334,963,2025-12-28,41.41,False
1335,964,2025-11-20,32.12,True
1336,964,2026-01-08,48.22,False
1337,965,2025-11-11,38.06,True
1338,965,2026-01-12,32.14,False
1339,966,2025-11-06,24.02,True
1340,967,2025-11-05,27.65,True
1341,968,2025-11-11,30.34,True
1342,968,2025-12-31,36.57,False
1343,969,2025-11-11,25.24,True
1344,970,2025-11-10,29.78,True
1345,971,2025-12-01,34.61,True
1346,972,2025-11-20,28.86,True
1347,973,2025-11-21,30.26,True
1348,974,2025-11-28,31.14,True
1349,975,2025-11-16,26.49,True
1350,975,2026-01-06,30.87,False
1351,976,2025-11-25,38.28,True
1352,977,2025-11-20,21.59,True
1353,978,2025-11-16,32.91,True
1354,979,2025-11-25,35.93,True
1355,980,2025-11-16,31.53,True
1356,981,2025-11-03,33.78,True
1357,982,2025-11-08,32.51,True
1358,983,2025-11-29,36.86,True
1359,984,2025-11-06,32.94,True
1360,984,2025-12-24,42.74,False
1361,985,2025-12-02,39.48,True
1362,986,2025-11-28,27.44,True
1363,987,2025-11-26,28.66,True
1364,988,2025-11-11,35.5,True
1365,989,2025-11-22,29.39,True
1366,989,2026-01-12,35.03,False
1367,990,2025-11-28,33.77,True
1368,991,2025-11-12,37.65,True
1369,992,2025-11-11,22.89,True
1370,993,2025-11-17,32.4,True
1371,994,2025-11-17,27.48,True
1372,995,2025-11-23,33.27,True
1373,996,2025-11-13,32.63,True
1374,997,2025-11-15,30.34,True
1375,998,2025-11-29,24.93,True
1376,999,2025-11-06,29.77,True
1377,1000,2025-11-29,34.81,True
1378,1001,2025-11-08,34.93,True
1379,1002,2025-11-21,24.81,True
1380,1003,2025-11-25,33.38,True
1381,1004,2025-11-11,24.2,True
1382,1005,2025-11-13,28.61,True
1383,1006,2025-11-07,30.28,True
1384,1006,2026-01-08,30.64,False
1385,1007,2025-11-16,28.52,True
1386,1008,2025-11-14,24.05,True
1387,1009,2025-11-04,27.92,True
1388,1010,2025-11-28,25.65,True
1389,1011,2025-11-13,32.0,True
1390,1011,2026-01-04,30.4,False
1391,1012,2025-11-04,36.42,True
1392,1013,2025-11-21,30.0,True
1393,1014,2025-11-28,18.88,True
1394,1015,2025-11-29,36.12,True
1395,1016,2025-12-01,36.1,True
1396,1017,2025-11-02,24.64,True
1397,1018,2025-11-10,23.74,True
1398,1019,2025-11-11,27.88,True
1399,1020,2025-11-04,21.36,True
1400,1021,2025-11-23,26.95,True
1401,1022,2025-11-06,37.1,True
1402,1023,2025-11-23,37.48,True
1403,1024,2025-11-01,30.64,True
1404,1025,2025-11-17,32.17,True
1405,1026,2025-11-13,27.12,True
1406,1026,2025-12-25,34.23,False
1407,1027,2025-11-11,36.45,True
1408,1028,2025-11-23,29.61,True
1409,1029,2025-11-06,30.61,True
1410,1030,2025-11-25,34.08,True
1411,1031,2025-11-21,28.57,True
1412,1032,2025-11-12,32.5,True
1413,1032,2026-01-09,43.83,False
1414,1033,2025-11-28,24.82,True
1415,1034,2025-11-25,34.4,True
1416,1035,2025-11-13,30.74,True
1417,1035,2025-12-25,49.87,False
1418,1036,2025-11-27,27.61,True
1419,1037,2025-11-25,31.32,True
1420,1038,2025-11-06,30.1,True
1421,1039,2025-11-08,31.06,True
1422,1040,2025-11-14,35.98,True
1423,1041,2025-11-23,36.02,True
1424,1042,2025-11-09,32.86,True
1425,1043,2025-11-12,31.59,True
1426,1044,2025-11-17,34.4,True
1427,1045,2025-11-20,32.41,True
1428,1046,2025-11-16,32.07,True
1429,1047,2025-11-12,30.38,True
1430,1048,2025-12-01,29.09,True
1431,1049,2025-11-29,29.58,True
1432,1050,2025-11-14,32.56,True
1433,1051,2025-11-28,32.01,True
1434,1052,2025-12-01,31.58,True
1435,1053,2025-11-28,35.31,True
1436,1054,2025-11-20,34.47,True
1437,1055,2025-11-30,24.6,True
1438,1056,2025-11-08,27.47,True
1439,1057,2025-11-17,26.5,True
1440,1058,2025-11-19,35.63,True
1441,1059,2025-12-01,27.22,True
1442,1060,2025-11-10,42.58,True
1443,1061,2025-12-06,27.28,True
1444,1062,2025-12-24,40.85,True
1445,1063,2025-12-31,44.14,True
1446,1064,2025-12-07,28.3,True
1447,1065,2025-12-31,33.99,True
1448,1066,2025-12-12,36.94,True
1449,1067,2025-12-02,41.02,True
1450,1068,2025-12-11,38.75,True
1451,1069,2025-12-27,34.46,True
1452,1070,2025-12-03,37.36,True
1453,1071,2025-12-03,22.34,True
1454,1072,2025-12-27,28.73,True
1455,1073,2025-12-11,40.14,True
1456,1074,2025-12-03,34.63,True
1457,1075,2025-12-06,33.99,True
1458,1076,2025-12-06,37.51,True
1459,1077,2025-12-02,36.46,True
1460,1078,2025-12-26,33.0,True
1461,1079,2025-12-27,31.6,True
1462,1080,2025-12-21,39.17,True
1463,1081,2025-12-02,29.18,True
1464,1082,2025-12-18,27.87,True
1465,1083,2025-12-13,31.71,True
1466,1084,2025-12-14,29.49,True
1467,1085,2025-12-22,30.38,True
1468,1086,2025-12-28,29.25,True
1469,1087,2025-12-11,40.91,True
1470,1088,2025-12-02,28.88,True
1471,1089,2025-12-09,31.93,True
1472,1090,2025-12-05,30.42,True
1473,1091,2025-12-14,38.13,True
1474,1092,2025-12-22,33.9,True
1475,1093,2025-12-04,30.68,True
1476,1094,2025-12-14,40.02,True
1477,1095,2025-12-09,28.8,True
1478,1096,2025-12-02,35.1,True
1479,1097,2025-12-05,34.92,True
1480,1098,2025-12-24,37.94,True
1481,1099,2025-12-27,25.38,True
1482,1100,2025-12-15,37.78,True
1483,1101,2025-12-24,26.57,True
1484,1102,2025-12-02,38.44,True
1485,1103,2025-12-18,38.8,True
1486,1104,2025-12-26,36.79,True
1487,1105,2025-12-02,26.0,True
1488,1106,2025-12-11,35.58,True
1489,1107,2025-12-29,32.49,True
1490,1108,2025-12-21,24.46,True
1491,1109,2025-12-31,37.09,True
1492,1110,2025-12-27,29.05,True
1493,1111,2025-12-02,34.42,True
1494,1112,2025-12-13,35.64,True
1495,1113,2026-01-01,23.99,True
1496,1114,2025-12-22,32.8,True
1497,1115,2026-01-01,40.79,True
1498,1116,2025-12-08,34.85,True
1499,1117,2025-12-31,35.12,True
1500,1118,2025-12-10,31.19,True
1501,1119,2025-12-09,27.12,True
1502,1120,2025-12-19,33.86,True
1503,1121,2025-12-11,29.61,True
1504,1122,2025-12-15,33.35,True
1505,1123,2025-12-19,35.18,True
1506,1124,2025-12-25,29.34,True
1507,1125,2025-12-11,36.04,True
1508,1126,2025-12-10,28.48,True
1509,1127,2025-12-19,30.73,True
1510,1128,2025-12-12,29.28,True
1511,1129,2025-12-02,29.0,True
1512,1130,2025-12-24,28.16,True
1513,1131,2025-12-14,26.55,True
1514,1132,2025-12-04,27.27,True
1515,1133,2025-12-07,32.86,True
1516,1134,2025-12-22,32.06,True
1517,1135,2025-12-26,24.29,True
1518,1136,2025-12-14,32.37,True
1519,1137,2025-12-08,27.06,True
1520,1138,2025-12-21,27.97,True
1521,1139,2025-12-07,24.95,True
1522,1140,2025-12-17,30.86,True
1523,1141,2025-12-09,31.78,True
1524,1142,2025-12-23,26.23,True
1525,1143,2025-12-22,34.82,True
1526,1144,2025-12-27,33.85,True
1527,1145,2026-01-01,31.67,True
1528,1146,2025-12-29,36.94,True
1529,1147,2025-12-21,31.21,True
1530,1148,2025-12-20,31.14,True
1531,1149,2025-12-09,34.47,True
1532,1150,2025-12-19,40.12,True
1533,1151,2025-12-30,28.13,True
1534,1152,2025-12-27,25.94,True
1535,1153,2025-12-05,36.32,True
1536,1154,2025-12-18,35.11,True
1537,1155,2025-12-28,34.03,True
1538,1156,2025-12-26,37.13,True
1539,1157,2025-12-23,39.51,True
1540,1158,2025-12-31,32.79,True
1541,1159,2025-12-05,27.04,True
1542,1160,2025-12-30,36.67,True
1543,1161,2025-12-21,33.6,True
1544,1162,2025-12-10,33.44,True
1545,1163,2025-12-18,38.71,True
1546,1164,2025-12-05,31.56,True
1547,1165,2025-12-02,32.51,True
1548,1166,2025-12-14,36.61,True
1549,1167,2025-12-31,39.25,True
1550,1168,2025-12-08,31.46,True
1551,1169,2025-12-13,34.36,True
1552,1170,2025-12-07,35.31,True
